MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,RemodAge,TotalBath,TotalPorchSF
60,191004.99478714162,89.0,11645,206101.6652892562,180183.74675819985,181623.4258555133,197965.77333333335,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,860,5,1,186810.63745318353,1720,3,1,4,7,183429.14705882352,0,202892.65632183908,2004.0,202068.86966824645,2,3,8,173401.8366219416,175202.21953255427,196500,2580,2,2,2.5,70
60,191004.99478714162,66.0,13682,239833.36585365853,231533.94,223854.6170212766,310498.99251332076,184495.49206349207,210051.76404494382,10,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,1031.0,5,3,225230.44204018547,5,3,257689.80597014926,170670.57674418605,0,1410,5,1,186810.63745318353,2945,3,1,4,10,183429.14705882352,4,254751.73863636365,2006.0,240052.6903409091,3,3,10,274945.41803278687,272291.752,438780,4355,0,0,3.5,229
20,191004.99478714162,60.0,7200,164754.81837837838,143104.07936507938,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,5,7,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,3,3,206643.42081447964,161573.06818181818,632,148,5,1,186810.63745318353,780,2,1,3,4,183429.14705882352,0,134091.16279069768,1973.0,142156.42314049587,1,3,1,173401.8366219416,175202.21953255427,124900,1560,36,36,1.0,196
20,191004.99478714162,63.0,13072,164754.81837837838,180183.74675819985,176938.0475285171,186555.7966101695,180921.19589040696,175985.4779614325,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,161573.06818181818,941,217,5,1,186810.63745318353,1158,3,1,4,5,183429.14705882352,0,134091.16279069768,2006.0,142156.42314049587,2,3,5,274945.41803278687,272291.752,158000,2316,2,2,2.5,50
75,126316.83027522935,60.0,7200,164754.81837837838,180183.74675819985,176938.0475285171,100123.78378378379,184495.49206349207,180921.19589040874,5,7,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,132291.07534246575,3,2,165652.29590766,170670.57674418605,0,530,3,0,186810.63745318353,1111,3,1,2,6,183429.14705882352,0,134091.16279069768,1935.0,142156.42314049587,1,3,3,173401.8366219416,175202.21953255427,101000,1641,87,11,1.0,144
120,191004.99478714162,44.0,6442,206101.6652892562,180183.74675819985,176938.0475285171,316270.6233766234,184495.49206349207,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,178.0,4,3,225230.44204018547,4,4,192789.65789473685,235413.72009569377,24,1346,5,1,186810.63745318353,1370,2,1,4,6,183429.14705882352,4,202892.65632183908,2006.0,202068.86966824645,2,3,10,173401.8366219416,175202.21953255427,202500,2740,1,1,2.0,169
70,126316.83027522935,50.0,10300,206101.6652892562,143104.07936507938,176938.0475285171,128225.30088495575,184396.615377452,210051.76404494382,7,6,171483.95617879054,162990.00103601936,155905.15389771576,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,576,4,1,186810.63745318353,1710,3,1,3,9,183429.14705882352,0,134091.16279069768,1990.0,142156.42314049587,2,3,4,173401.8366219416,175202.21953255427,140000,2286,89,60,2.0,87
60,191004.99478714162,70.0,9375,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,573.0,3,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,739,318,5,1,186810.63745318353,2034,3,1,4,8,183429.14705882352,0,202892.65632183908,1998.0,202068.86966824645,2,3,2,173401.8366219416,175202.21953255427,219500,3091,12,11,3.5,612
60,191004.99478714162,76.0,9591,164754.81837837838,180183.74675819985,176938.0475285171,316270.6233766234,184495.49206349207,210051.76404494382,8,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,344.0,4,3,225230.44204018547,5,3,206643.42081447964,170670.57674418605,0,1143,5,1,186810.63745318353,2473,4,1,4,9,183429.14705882352,4,254751.73863636365,2004.0,202068.86966824645,3,3,10,173401.8366219416,175202.21953255427,317000,3616,3,2,2.5,343
20,191004.99478714162,73.0,19900,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,180921.19589041095,175985.4779614325,7,5,171483.95617879054,175942.37962962964,168112.38732394367,204691.87191011236,287.0,3,3,149805.714511041,4,3,257689.80597014926,235413.72009569377,912,1035,3,1,186810.63745318353,2207,3,1,3,7,146385.48387096773,4,202892.65632183908,1970.0,202068.86966824645,2,3,7,173401.8366219416,175202.21953255427,180000,4154,40,21,3.0,301
20,191004.99478714162,72.0,10665,206101.6652892562,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,167.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,1013,440,5,1,186810.63745318353,1479,3,1,4,7,183429.14705882352,0,202892.65632183908,2003.0,202068.86966824645,2,3,6,173401.8366219416,175202.21953255427,226000,2932,4,4,3.0,173
30,126316.83027522935,47.0,4608,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,135091.66666666666,175985.4779614325,4,6,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,4,149805.714511041,3,3,165652.29590766,170670.57674418605,0,747,3,1,186810.63745318353,747,2,1,3,4,183429.14705882352,0,202892.65632183908,1945.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,80000,1494,65,60,1.0,0
50,191004.99478714162,81.0,15593,164754.81837837838,180183.74675819985,181623.4258555133,212565.42857134558,184495.49206349207,143116.74025974027,7,4,171483.95617879054,194573.0,147490.87294520548,156958.24311926606,0.0,4,3,149805.714511041,3,3,165652.29590766,149493.6554054054,603,701,3,1,186810.63745318353,2287,3,1,3,7,183429.14705882352,3,202892.65632183908,1953.0,240052.6903409091,2,3,7,173401.8366219416,175202.21953255427,225000,3591,53,53,2.0,135
20,191004.99478714162,95.0,13651,206101.6652892562,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,7,6,171483.95617879054,175942.37962962964,168112.38732394367,204691.87191011236,1115.0,3,4,149805.714511041,4,3,257689.80597014926,161573.06818181818,1880,343,5,1,186810.63745318353,2223,3,1,3,8,183429.14705882352,4,202892.65632183908,1973.0,240052.6903409091,2,3,2,173401.8366219416,175202.21953255427,244000,4446,34,34,3.0,300
20,191004.99478714162,69.0,7599,164754.81837837838,180183.74675819985,181623.4258555133,156270.1224489796,184495.49206349207,175985.4779614325,4,6,171483.95617879054,163077.45045045044,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,565,280,3,1,186810.63745318353,845,2,1,3,4,183429.14705882352,0,134091.16279069768,1987.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,129500,1690,25,1,2.0,0
60,191004.99478714162,74.0,10141,206101.6652892562,180183.74675819985,181623.4258555133,192854.50632911394,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,40.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,832,4,1,186810.63745318353,1718,3,1,3,7,183429.14705882352,3,202892.65632183908,1998.0,240052.6903409091,2,3,12,173401.8366219416,175202.21953255427,185000,2550,11,11,2.5,385
20,191004.99478714162,85.0,10200,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,7,171483.95617879054,149841.64563106795,148386.0659898477,204691.87191011236,104.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,320,404,4,1,186810.63745318353,1086,3,1,3,6,183429.14705882352,0,202892.65632183908,1989.0,142156.42314049587,2,3,5,173401.8366219416,175202.21953255427,144900,2172,56,7,2.0,0
50,126316.83027522935,60.0,5790,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,184495.49206349207,210051.76404494382,3,6,180921.19589040795,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,4,149805.714511041,2,3,165652.29590766,170670.57674418605,0,840,4,0,186810.63745318353,1605,3,2,3,8,183429.14705882352,0,134091.16279069768,1915.0,142156.42314049587,1,3,5,173401.8366219416,175202.21953255427,107400,2445,95,60,2.0,202
180,126316.83027522935,21.0,1596,164754.81837837838,180183.74675819985,176938.0475285171,180917.45761538335,184495.49206349207,166703.38461538462,4,5,171483.95617879054,231690.65573770492,230093.83333333334,156958.24311926606,0.0,3,3,149805.714511041,4,3,257689.80597014926,235413.72009569377,462,0,3,1,186810.63745318353,988,2,1,3,5,183429.14705882352,0,254751.73863636365,1973.0,142156.42314049587,1,3,11,173401.8366219416,175202.21953255427,91000,1450,36,36,2.0,221
20,191004.99478714162,73.0,8475,206101.6652892562,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,4,7,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,228,724,5,1,122196.89361702128,952,2,1,3,4,183429.14705882352,0,134091.16279069768,1956.0,142156.42314049587,1,3,4,173401.8366219416,175202.21953255427,135750,1904,52,52,1.0,0
50,126316.83027522935,50.0,8635,164754.81837837838,180183.74675819985,176938.0475285171,124834.05172413793,184495.49206349207,143116.74025974027,5,5,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,149493.6554054054,336,295,3,1,186810.63745318353,1285,2,1,3,6,146385.48387096773,0,134091.16279069768,1948.0,142156.42314049587,1,3,1,173401.8366219416,175202.21953255427,127000,1957,60,7,2.0,0
90,191004.99478714162,72.0,10778,164754.81837837838,180183.74675819985,176938.0475285171,136793.13513513515,184495.49206349207,175985.4779614325,4,5,218876.93356643355,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1768,3,0,186810.63745318353,1768,4,2,3,8,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,4,173401.8366219416,175202.21953255427,136500,3536,42,42,2.0,0
50,126316.83027522935,60.0,10440,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,184495.49206349207,210051.76404494382,5,6,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,225230.44204018547,3,3,165652.29590766,170670.57674418605,0,440,4,1,186810.63745318353,1230,2,1,3,5,183429.14705882352,0,134091.16279069768,1966.0,142156.42314049587,2,3,5,173401.8366219416,175202.21953255427,110000,1670,99,28,1.5,202
60,191004.99478714162,100.0,13000,164754.81837837838,180183.74675819985,181623.4258555133,145847.08,184495.49206349207,210051.76404494382,6,6,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,576.0,3,4,149805.714511041,4,3,165652.29590766,146889.24812030076,448,448,3,1,186810.63745318353,2142,4,1,4,8,183429.14705882352,4,202892.65632183908,1968.0,240052.6903409091,1,3,6,173401.8366219416,175202.21953255427,193500,3038,41,41,2.5,324
120,126316.83027522935,32.0,4500,164754.81837837838,180183.74675819985,177934.5744680851,156270.1224489796,184495.49206349207,175985.4779614325,6,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,443.0,3,4,225230.44204018547,5,4,165652.29590766,235413.72009569377,1201,36,5,1,186810.63745318353,1337,2,1,3,5,183429.14705882352,0,202892.65632183908,1998.0,240052.6903409091,2,3,3,173401.8366219416,175202.21953255427,153500,2574,8,8,3.0,199
20,191004.99478714162,78.0,10206,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,468.0,3,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,33,1530,5,1,186810.63745318353,1563,3,1,4,6,183429.14705882352,4,202892.65632183908,2007.0,202068.86966824645,3,3,10,173401.8366219416,175202.21953255427,245000,3126,1,1,2.0,243
20,191004.99478714162,80.0,8892,206101.6652892562,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,5,171483.95617879054,149422.17727272728,149803.17289719626,180921.19389112925,66.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1065,4,1,186810.63745318353,1065,3,1,3,6,183429.14705882352,0,134091.16279069768,1974.0,142156.42314049587,2,3,7,143973.2558139535,175202.21953255427,126500,2130,47,47,1.5,74
80,191004.99478714162,65.0,8530,206101.6652892562,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,166703.38461538462,7,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,22.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,384,4,1,186810.63745318353,1474,3,1,3,7,183429.14705882352,3,254751.73863636365,1995.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,168500,1858,14,13,2.5,192
60,191004.99478714162,121.0,16059,164754.81837837838,180183.74675819985,181623.4258555133,335295.31707317074,184495.49206349207,210051.76404494382,8,5,218876.93356643355,163077.45045045044,167661.5652173913,204691.87191011236,284.0,4,3,149805.714511041,4,3,165652.29590766,170670.57674418605,0,1288,5,1,186810.63745318353,2417,4,1,4,9,183429.14705882352,3,202892.65632183908,1991.0,142156.42314049587,2,3,4,173401.8366219416,175202.21953255427,260000,3705,15,14,2.5,209
60,191004.99478714162,122.0,11911,239833.36585365853,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,206643.42081447964,170670.57674418605,0,684,5,1,186810.63745318353,1560,3,1,4,6,183429.14705882352,4,254751.73863636365,2005.0,240052.6903409091,2,3,3,173401.8366219416,175202.21953255427,174000,2244,4,4,2.5,138
160,214014.06153846154,40.0,3951,164754.81837837838,180183.74675819985,181623.4258555133,225379.83720930232,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,76.0,4,3,225230.44204018547,4,3,206643.42081447964,170670.57674418605,0,612,5,1,186810.63745318353,1224,2,1,4,4,183429.14705882352,0,134091.16279069768,2009.0,202068.86966824645,2,3,6,274945.41803278687,272291.752,164500,1836,0,0,2.5,234
50,180921.1958904106,105.0,8470,206101.6652892562,180183.74675819985,181623.4258555133,100123.78378378379,142475.4814814815,143116.74025974027,3,2,218876.93356643355,175942.37962962964,168112.38732394367,156958.24311926606,0.0,2,2,149805.714511041,3,2,165652.29590766,170670.57674418605,0,1013,3,0,186810.63745318353,1526,2,1,2,6,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,10,180921.19589041095,146526.62376237623,85000,2026,94,27,1.0,156
20,191004.99478714162,60.0,8070,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,4,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,588,402,5,1,186810.63745318353,990,3,1,3,5,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,8,173401.8366219416,175202.21953255427,123600,1980,13,12,2.0,0
20,191004.99478714162,60.0,7200,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,4,5,171483.95617879054,194573.0,148386.0659898477,156958.24311926606,0.0,3,3,107365.74413017371,0,0,107938.34210526316,105652.8918918919,0,0,3,1,122196.89361702128,1040,2,1,3,4,183429.14705882352,0,134091.16279069768,1950.0,142156.42314049587,2,3,7,173401.8366219416,175202.21953255427,109900,1040,56,56,1.0,29
20,191004.99478714162,85.0,8500,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,3,218876.93356643355,163077.45045045044,167661.5652173913,180921.19389112925,203.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,600,635,3,1,186810.63745318353,1235,2,1,3,6,183429.14705882352,0,202892.65632183908,1961.0,142156.42314049587,2,3,12,173401.8366219416,146526.62376237623,98600,2470,45,45,1.0,0
30,191004.99478714162,80.0,13360,206101.6652892562,231533.94,176938.0475285171,210624.72549019608,184495.49206349207,175985.4779614325,5,7,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,4,132291.07534246575,4,3,165652.29590766,161573.06818181818,713,163,5,1,186810.63745318353,964,2,1,3,5,183429.14705882352,0,134091.16279069768,1921.0,142156.42314049587,2,3,8,173401.8366219416,175202.21953255427,163500,1840,88,3,2.0,44
190,180921.1958904106,60.0,7200,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,184495.49206349207,180921.19589040874,6,6,218876.93356643355,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,132291.07534246575,3,2,192789.65789473685,146889.24812030076,1046,168,5,0,186810.63745318353,2291,4,2,3,9,183429.14705882352,4,134091.16279069768,1900.0,142156.42314049587,2,3,11,173401.8366219416,175202.21953255427,133900,3505,97,9,2.5,99
60,191004.99478714162,69.0,9337,206101.6652892562,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,4,225230.44204018547,4,3,165652.29590766,235413.72009569377,648,176,5,1,186810.63745318353,1786,3,1,4,7,183429.14705882352,0,202892.65632183908,1997.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,204750,2610,10,10,3.5,162
60,191004.99478714162,65.0,9765,239833.36585365853,180183.74675819985,181623.4258555133,192854.50632911394,184495.49206349207,210051.76404494382,6,8,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,68.0,5,4,225230.44204018547,4,4,165652.29590766,161573.06818181818,310,370,4,1,186810.63745318353,1470,3,1,3,6,183429.14705882352,3,254751.73863636365,1993.0,240052.6903409091,2,3,4,173401.8366219416,175202.21953255427,185000,2150,16,16,2.5,295
